Date,Month,Building,Building_Type,Occupancy,Heater_Use,AC_Use,Units_kWh,Peak_Load_kW
11/02/2026,2,Ravi Girls,Hostel,200,0,0,409,44.88
11/02/2026,2,Satluj,Hostel,350,0,0,568,105.58
11/02/2026,2,Chenab,Hostel,350,0,0,596,73.59
11/02/2026,2,beas,Hostel,300,0,0,509,93.02
11/02/2026,2,T6 PhD,Hostel,200,1,0,480,93.67
11/02/2026,2,Faculty Quarters,Residential,100,0,0,186,22.08
11/02/2026,2,CS Department,Academic,120,0,1,282,38.44
11/02/2026,2,Electrical Department,Academic,110,0,1,249,47.44
11/02/2026,2,Mechanical Department,Academic,130,0,1,290,53.36
11/02/2026,2,AI Center,Academic,80,0,1,229,29.72
11/02/2026,2,Central Library,Academic,150,0,1,288,48.21
11/02/2026,2,Admin Block,Academic,70,0,1,224,38.48
11/02/2026,2,Central Mess,Facility,400,0,0,656,70.23
11/02/2026,2,Central Labs,Facility,90,0,0,172,31.33
11/02/2026,2,Street Lighting,Facility,0,0,0,336,39.38
11/02/2026,2,Sports Complex,Facility,60,0,0,168,31.24
12/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,789,95.65
12/02/2026,2,Ravi Girls,Hostel,200,1,0,515,99.64
12/02/2026,2,Satluj,Hostel,350,0,0,577,114.29
12/02/2026,2,Chenab,Hostel,350,0,0,598,77.08
12/02/2026,2,beas,Hostel,300,0,0,493,86.5
12/02/2026,2,T6 PhD,Hostel,200,0,0,391,66.13
12/02/2026,2,Faculty Quarters,Residential,100,0,0,196,29.47
12/02/2026,2,CS Department,Academic,120,0,1,279,39.37
12/02/2026,2,Electrical Department,Academic,110,0,1,244,43.75
12/02/2026,2,Mechanical Department,Academic,130,0,1,289,30.05
12/02/2026,2,AI Center,Academic,80,0,1,218,27.49
12/02/2026,2,Central Library,Academic,150,0,1,307,32.02
12/02/2026,2,Admin Block,Academic,70,0,1,229,44.6
12/02/2026,2,Central Mess,Facility,400,0,0,654,119.63
12/02/2026,2,Central Labs,Facility,90,0,0,209,28.88
12/02/2026,2,Street Lighting,Facility,0,0,0,325,57.46
12/02/2026,2,Sports Complex,Facility,60,0,0,176,20.17
13/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,772,134.77
13/02/2026,2,Ravi Girls,Hostel,200,0,0,390,70.52
13/02/2026,2,Satluj,Hostel,350,1,0,675,105.43
13/02/2026,2,Chenab,Hostel,350,0,0,560,75.93
13/02/2026,2,beas,Hostel,300,0,0,523,88.32
13/02/2026,2,T6 PhD,Hostel,200,0,0,376,53.62
13/02/2026,2,Faculty Quarters,Residential,100,0,0,191,30.58
13/02/2026,2,CS Department,Academic,120,0,1,262,46.09
13/02/2026,2,Electrical Department,Academic,110,0,1,240,33.08
13/02/2026,2,Mechanical Department,Academic,130,0,1,269,36.12
13/02/2026,2,AI Center,Academic,80,0,1,233,24.98
13/02/2026,2,Central Library,Academic,150,0,1,285,30.09
13/02/2026,2,Admin Block,Academic,70,0,1,240,28.85
13/02/2026,2,Central Mess,Facility,400,0,0,616,75.87
13/02/2026,2,Central Labs,Facility,90,0,0,203,30.12
13/02/2026,2,Street Lighting,Facility,0,0,0,308,41.36
13/02/2026,2,Sports Complex,Facility,60,0,0,177,21.34
14/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,770,111.17
14/02/2026,2,Ravi Girls,Hostel,200,0,0,369,56.63
14/02/2026,2,Satluj,Hostel,350,0,0,602,78.35
14/02/2026,2,Chenab,Hostel,350,0,0,571,78.35
14/02/2026,2,beas,Hostel,300,0,0,520,52.2
14/02/2026,2,T6 PhD,Hostel,200,0,0,406,76.36
14/02/2026,2,Faculty Quarters,Residential,100,0,0,194,29.08
14/02/2026,2,CS Department,Academic,120,0,1,266,28.92
14/02/2026,2,Electrical Department,Academic,110,0,1,264,35.43
14/02/2026,2,Mechanical Department,Academic,130,0,1,274,50.13
14/02/2026,2,AI Center,Academic,80,0,1,244,46.59
14/02/2026,2,Central Library,Academic,150,0,1,307,43.93
14/02/2026,2,Admin Block,Academic,70,0,1,205,29.39
14/02/2026,2,Central Mess,Facility,400,0,0,671,120.37
14/02/2026,2,Central Labs,Facility,90,0,0,178,23.84
14/02/2026,2,Street Lighting,Facility,0,0,0,323,59.59
14/02/2026,2,Sports Complex,Facility,60,0,0,172,24.11
15/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,757,132.4
15/02/2026,2,Ravi Girls,Hostel,200,0,0,375,55.51
15/02/2026,2,Satluj,Hostel,350,0,0,568,87.8
15/02/2026,2,Chenab,Hostel,350,0,0,561,83.29
15/02/2026,2,beas,Hostel,300,1,0,629,76.49
15/02/2026,2,T6 PhD,Hostel,200,0,0,385,75.35
15/02/2026,2,Faculty Quarters,Residential,100,0,0,209,27.16
15/02/2026,2,CS Department,Academic,120,0,1,280,47.8
15/02/2026,2,Electrical Department,Academic,110,0,1,272,45.34
15/02/2026,2,Mechanical Department,Academic,130,0,1,292,30.77
15/02/2026,2,AI Center,Academic,80,0,1,234,29.07
15/02/2026,2,Central Library,Academic,150,0,1,276,31.83
15/02/2026,2,Admin Block,Academic,70,0,1,205,30.59
15/02/2026,2,Central Mess,Facility,400,0,0,677,106.53
15/02/2026,2,Central Labs,Facility,90,0,0,177,26.5
15/02/2026,2,Street Lighting,Facility,0,0,0,317,42.09
15/02/2026,2,Sports Complex,Facility,60,0,0,177,23.47
16/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,781,144.84
16/02/2026,2,Ravi Girls,Hostel,200,0,0,386,71.46
16/02/2026,2,Satluj,Hostel,350,1,0,681,125.82
16/02/2026,2,Chenab,Hostel,350,0,0,557,64.92
16/02/2026,2,beas,Hostel,300,0,0,526,58.87
16/02/2026,2,T6 PhD,Hostel,200,0,0,365,44.23
16/02/2026,2,Faculty Quarters,Residential,100,0,0,200,36.73
16/02/2026,2,CS Department,Academic,120,0,1,271,47.12
16/02/2026,2,Electrical Department,Academic,110,0,1,252,42.74
16/02/2026,2,Mechanical Department,Academic,130,0,1,290,30.53
16/02/2026,2,AI Center,Academic,80,0,1,228,40.86
16/02/2026,2,Central Library,Academic,150,0,1,275,43.02
16/02/2026,2,Admin Block,Academic,70,0,1,215,36.71
16/02/2026,2,Central Mess,Facility,400,0,0,603,95.44
16/02/2026,2,Central Labs,Facility,90,0,0,183,32.25
16/02/2026,2,Street Lighting,Facility,0,0,0,307,40.78
16/02/2026,2,Sports Complex,Facility,60,0,0,159,23.69
17/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,760,86.36
17/02/2026,2,Ravi Girls,Hostel,200,0,0,380,68.6
17/02/2026,2,Satluj,Hostel,350,0,0,583,80.78
17/02/2026,2,Chenab,Hostel,350,0,0,602,86.55
17/02/2026,2,beas,Hostel,300,0,0,510,57.98
17/02/2026,2,T6 PhD,Hostel,200,1,0,499,95.94
17/02/2026,2,Faculty Quarters,Residential,100,0,0,180,31.04
17/02/2026,2,CS Department,Academic,120,0,1,269,35.95
17/02/2026,2,Electrical Department,Academic,110,0,1,244,37.89
17/02/2026,2,Mechanical Department,Academic,130,0,1,280,37.09
17/02/2026,2,AI Center,Academic,80,0,1,232,35.22
17/02/2026,2,Central Library,Academic,150,0,1,313,46.43
17/02/2026,2,Admin Block,Academic,70,0,1,230,25.44
17/02/2026,2,Central Mess,Facility,400,0,0,647,72.09
17/02/2026,2,Central Labs,Facility,90,0,0,203,40.22
17/02/2026,2,Street Lighting,Facility,0,0,0,322,33.37
17/02/2026,2,Sports Complex,Facility,60,0,0,170,19.01
18/02/2026,2,Brahmaputra Girls,Hostel,500,1,0,909,176.69
18/02/2026,2,Ravi Girls,Hostel,200,0,0,406,57.72
18/02/2026,2,Satluj,Hostel,350,1,0,709,131.93
18/02/2026,2,Chenab,Hostel,350,0,0,572,76.21
18/02/2026,2,beas,Hostel,300,0,0,519,70.94
18/02/2026,2,T6 PhD,Hostel,200,1,0,528,103.82
18/02/2026,2,Faculty Quarters,Residential,100,0,0,215,32.61
18/02/2026,2,CS Department,Academic,120,0,1,272,34.96
18/02/2026,2,Electrical Department,Academic,110,0,1,275,35.48
18/02/2026,2,Mechanical Department,Academic,130,0,1,272,35.85
18/02/2026,2,AI Center,Academic,80,0,1,219,25.66
18/02/2026,2,Central Library,Academic,150,0,1,300,46.39
18/02/2026,2,Admin Block,Academic,70,0,1,231,28.19
18/02/2026,2,Central Mess,Facility,400,0,0,657,99.52
18/02/2026,2,Central Labs,Facility,90,0,0,182,31.73
18/02/2026,2,Street Lighting,Facility,0,0,0,336,53.87
18/02/2026,2,Sports Complex,Facility,60,0,0,184,25.65
19/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,761,85.7
19/02/2026,2,Ravi Girls,Hostel,200,0,0,368,51.76
19/02/2026,2,Satluj,Hostel,350,0,0,559,66.63
19/02/2026,2,Chenab,Hostel,350,0,0,595,67.31
19/02/2026,2,beas,Hostel,300,0,0,531,78.39
19/02/2026,2,T6 PhD,Hostel,200,0,0,387,64.88
19/02/2026,2,Faculty Quarters,Residential,100,0,0,215,37.76
19/02/2026,2,CS Department,Academic,120,0,1,258,43.75
19/02/2026,2,Electrical Department,Academic,110,0,1,261,34.61
19/02/2026,2,Mechanical Department,Academic,130,0,1,283,52.28
19/02/2026,2,AI Center,Academic,80,0,1,227,30.46
19/02/2026,2,Central Library,Academic,150,0,1,314,49.15
19/02/2026,2,Admin Block,Academic,70,0,1,227,22.9
19/02/2026,2,Central Mess,Facility,400,0,0,608,93.53
19/02/2026,2,Central Labs,Facility,90,0,0,199,36.41
19/02/2026,2,Street Lighting,Facility,0,0,0,345,40.95
19/02/2026,2,Sports Complex,Facility,60,0,0,161,17.7
20/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,782,95.03
20/02/2026,2,Ravi Girls,Hostel,200,0,0,396,76.4
20/02/2026,2,Satluj,Hostel,350,0,0,569,98.92
20/02/2026,2,Chenab,Hostel,350,1,0,693,86.09
20/02/2026,2,beas,Hostel,300,0,0,493,94.58
20/02/2026,2,T6 PhD,Hostel,200,1,0,515,101.8
20/02/2026,2,Faculty Quarters,Residential,100,0,0,215,35.02
20/02/2026,2,CS Department,Academic,120,0,1,265,46.13
20/02/2026,2,Electrical Department,Academic,110,0,1,272,47.77
20/02/2026,2,Mechanical Department,Academic,130,0,1,271,35
20/02/2026,2,AI Center,Academic,80,0,1,216,27.85
20/02/2026,2,Central Library,Academic,150,0,1,306,41.46
20/02/2026,2,Admin Block,Academic,70,0,1,229,42.72
20/02/2026,2,Central Mess,Facility,400,0,0,638,64.86
20/02/2026,2,Central Labs,Facility,90,0,0,194,27.54
20/02/2026,2,Street Lighting,Facility,0,0,0,308,48.83
20/02/2026,2,Sports Complex,Facility,60,0,0,171,19.34
21/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,796,108.91
21/02/2026,2,Ravi Girls,Hostel,200,0,0,402,60.38
21/02/2026,2,Satluj,Hostel,350,0,0,580,91.76
21/02/2026,2,Chenab,Hostel,350,0,0,569,82.14
21/02/2026,2,beas,Hostel,300,0,0,519,71.94
21/02/2026,2,T6 PhD,Hostel,200,0,0,381,64.36
21/02/2026,2,Faculty Quarters,Residential,100,0,0,191,29.6
21/02/2026,2,CS Department,Academic,120,0,1,278,52.1
21/02/2026,2,Electrical Department,Academic,110,0,1,258,27.21
21/02/2026,2,Mechanical Department,Academic,130,0,1,293,41.07
21/02/2026,2,AI Center,Academic,80,0,1,248,46.07
21/02/2026,2,Central Library,Academic,150,0,1,292,34.33
21/02/2026,2,Admin Block,Academic,70,0,1,222,39.52
21/02/2026,2,Central Mess,Facility,400,0,0,606,61.18
21/02/2026,2,Central Labs,Facility,90,0,0,205,37.32
21/02/2026,2,Street Lighting,Facility,0,0,0,331,49.16
21/02/2026,2,Sports Complex,Facility,60,0,0,152,22.04
22/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,776,153.94
22/02/2026,2,Ravi Girls,Hostel,200,1,0,487,54.77
22/02/2026,2,Satluj,Hostel,350,0,0,568,67.27
22/02/2026,2,Chenab,Hostel,350,1,0,683,71.51
22/02/2026,2,beas,Hostel,300,1,0,640,90.52
22/02/2026,2,T6 PhD,Hostel,200,0,0,402,41.29
22/02/2026,2,Faculty Quarters,Residential,100,0,0,212,23.57
22/02/2026,2,CS Department,Academic,120,0,1,276,49.46
22/02/2026,2,Electrical Department,Academic,110,0,1,248,37.44
22/02/2026,2,Mechanical Department,Academic,130,0,1,263,35.13
22/02/2026,2,AI Center,Academic,80,0,1,227,44.54
22/02/2026,2,Central Library,Academic,150,0,1,294,45.49
22/02/2026,2,Admin Block,Academic,70,0,1,207,23.66
22/02/2026,2,Central Mess,Facility,400,0,0,669,130.6
22/02/2026,2,Central Labs,Facility,90,0,0,204,40.78
22/02/2026,2,Street Lighting,Facility,0,0,0,320,44.55
22/02/2026,2,Sports Complex,Facility,60,0,0,172,24.76
23/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,769,101.24
23/02/2026,2,Ravi Girls,Hostel,200,1,0,500,73.61
23/02/2026,2,Satluj,Hostel,350,0,0,560,74.75
23/02/2026,2,Chenab,Hostel,350,0,0,577,103.52
23/02/2026,2,beas,Hostel,300,0,0,508,98.98
23/02/2026,2,T6 PhD,Hostel,200,1,0,521,102.15
23/02/2026,2,Faculty Quarters,Residential,100,0,0,196,20.07
23/02/2026,2,CS Department,Academic,120,0,1,283,49.49
23/02/2026,2,Electrical Department,Academic,110,0,1,256,32.96
23/02/2026,2,Mechanical Department,Academic,130,0,1,273,51.4
23/02/2026,2,AI Center,Academic,80,0,1,215,42.52
23/02/2026,2,Central Library,Academic,150,0,1,286,52.77
23/02/2026,2,Admin Block,Academic,70,0,1,206,31.8
23/02/2026,2,Central Mess,Facility,400,0,0,617,67.29
23/02/2026,2,Central Labs,Facility,90,0,0,189,25.91
23/02/2026,2,Street Lighting,Facility,0,0,0,334,33.86
23/02/2026,2,Sports Complex,Facility,60,0,0,179,25.63
24/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,773,103.26
24/02/2026,2,Ravi Girls,Hostel,200,0,0,386,51.8
24/02/2026,2,Satluj,Hostel,350,0,0,555,65.91
24/02/2026,2,Chenab,Hostel,350,0,0,564,71.11
24/02/2026,2,beas,Hostel,300,1,0,648,97.92
24/02/2026,2,T6 PhD,Hostel,200,0,0,405,43.72
24/02/2026,2,Faculty Quarters,Residential,100,0,0,218,40.82
24/02/2026,2,CS Department,Academic,120,0,1,255,40.37
24/02/2026,2,Electrical Department,Academic,110,0,1,245,34.02
24/02/2026,2,Mechanical Department,Academic,130,0,1,265,49.48
24/02/2026,2,AI Center,Academic,80,0,1,246,38.14
24/02/2026,2,Central Library,Academic,150,0,1,304,57.62
24/02/2026,2,Admin Block,Academic,70,0,1,227,42.88
24/02/2026,2,Central Mess,Facility,400,0,0,677,114.26
24/02/2026,2,Central Labs,Facility,90,0,0,191,23.5
24/02/2026,2,Street Lighting,Facility,0,0,0,314,43.53
24/02/2026,2,Sports Complex,Facility,60,0,0,178,26.54
25/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,799,80.44
25/02/2026,2,Ravi Girls,Hostel,200,0,0,398,56.16
25/02/2026,2,Satluj,Hostel,350,0,0,584,95.84
25/02/2026,2,Chenab,Hostel,350,0,0,561,94.32
25/02/2026,2,beas,Hostel,300,0,0,528,88.54
25/02/2026,2,T6 PhD,Hostel,200,1,0,517,102.7
25/02/2026,2,Faculty Quarters,Residential,100,0,0,213,39.23
25/02/2026,2,CS Department,Academic,120,0,1,284,41.47
25/02/2026,2,Electrical Department,Academic,110,0,1,260,43.61
25/02/2026,2,Mechanical Department,Academic,130,0,1,268,39.76
25/02/2026,2,AI Center,Academic,80,0,1,224,34.6
25/02/2026,2,Central Library,Academic,150,0,1,313,53.69
25/02/2026,2,Admin Block,Academic,70,0,1,221,31.19
25/02/2026,2,Central Mess,Facility,400,0,0,676,92.39
25/02/2026,2,Central Labs,Facility,90,0,0,175,32.75
25/02/2026,2,Street Lighting,Facility,0,0,0,303,37.62
25/02/2026,2,Sports Complex,Facility,60,0,0,182,23.06
26/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,789,86.12
26/02/2026,2,Ravi Girls,Hostel,200,0,0,372,50.58
26/02/2026,2,Satluj,Hostel,350,0,0,594,73.2
26/02/2026,2,Chenab,Hostel,350,0,0,556,56.15
26/02/2026,2,beas,Hostel,300,0,0,517,87.55
26/02/2026,2,T6 PhD,Hostel,200,0,0,406,46.16
26/02/2026,2,Faculty Quarters,Residential,100,0,0,191,32.99
26/02/2026,2,CS Department,Academic,120,0,1,286,30.1
26/02/2026,2,Electrical Department,Academic,110,0,1,250,38.29
26/02/2026,2,Mechanical Department,Academic,130,0,1,296,42.36
26/02/2026,2,AI Center,Academic,80,0,1,246,36.27
26/02/2026,2,Central Library,Academic,150,0,1,285,49.08
26/02/2026,2,Admin Block,Academic,70,0,1,212,34.59
26/02/2026,2,Central Mess,Facility,400,0,0,671,68.92
26/02/2026,2,Central Labs,Facility,90,0,0,173,33.38
26/02/2026,2,Street Lighting,Facility,0,0,0,319,42.2
26/02/2026,2,Sports Complex,Facility,60,0,0,172,26.73
27/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,794,148.3
27/02/2026,2,Ravi Girls,Hostel,200,0,0,386,62.57
27/02/2026,2,Satluj,Hostel,350,0,0,576,93.8
27/02/2026,2,Chenab,Hostel,350,0,0,603,110.61
27/02/2026,2,beas,Hostel,300,0,0,522,76.13
27/02/2026,2,T6 PhD,Hostel,200,0,0,398,72.59
27/02/2026,2,Faculty Quarters,Residential,100,0,0,216,31
27/02/2026,2,CS Department,Academic,120,0,1,257,32.51
27/02/2026,2,Electrical Department,Academic,110,0,1,256,31.24
27/02/2026,2,Mechanical Department,Academic,130,0,1,294,33.68
27/02/2026,2,AI Center,Academic,80,0,1,241,40.17
27/02/2026,2,Central Library,Academic,150,0,1,279,46.02
27/02/2026,2,Admin Block,Academic,70,0,1,222,36.1
27/02/2026,2,Central Mess,Facility,400,0,0,657,106.53
27/02/2026,2,Central Labs,Facility,90,0,0,178,20.21
27/02/2026,2,Street Lighting,Facility,0,0,0,337,46.73
27/02/2026,2,Sports Complex,Facility,60,0,0,162,23.55
28/02/2026,2,Brahmaputra Girls,Hostel,500,0,0,768,133.32
28/02/2026,2,Ravi Girls,Hostel,200,0,0,398,79.51
28/02/2026,2,Satluj,Hostel,350,0,0,583,112.56
28/02/2026,2,Chenab,Hostel,350,1,0,685,118.18
28/02/2026,2,beas,Hostel,300,0,0,520,70.08
28/02/2026,2,T6 PhD,Hostel,200,1,0,515,93.82
28/02/2026,2,Faculty Quarters,Residential,100,0,0,180,27.26
28/02/2026,2,CS Department,Academic,120,0,1,275,54.52
28/02/2026,2,Electrical Department,Academic,110,0,1,276,43.84
28/02/2026,2,Mechanical Department,Academic,130,0,1,258,47.12
28/02/2026,2,AI Center,Academic,80,0,1,221,23.32
28/02/2026,2,Central Library,Academic,150,0,1,312,60.17
28/02/2026,2,Admin Block,Academic,70,0,1,214,29.92
28/02/2026,2,Central Mess,Facility,400,0,0,669,128.04
28/02/2026,2,Central Labs,Facility,90,0,0,176,23.85
28/02/2026,2,Street Lighting,Facility,0,0,0,344,58.46
28/02/2026,2,Sports Complex,Facility,60,0,0,173,22.76
